# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2009-08-13 17:39:10 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 08171300 Blanco Rv nr Kyle, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08171300
#    DD parameter statistic   Description
#    01   00060     00001     Discharge, cubic feet per second (Maximum)
#    01   00060     00002     Discharge, cubic feet per second (Minimum)
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00001	01_00060_00001_cd	01_00060_00002	01_00060_00002_cd	01_00060_00003	01_00060_00003_cd
USGS	08171300	1974-02-27					82	A
USGS	08171300	1974-02-28					81	A
USGS	08171300	1974-03-01					77	A
USGS	08171300	1974-03-02					81	A
USGS	08171300	1974-03-03					78	A
USGS	08171300	1974-03-04					77	A
USGS	08171300	1974-03-05					84	A
USGS	08171300	1974-03-06					72	A
USGS	08171300	1974-03-07					73	A
USGS	08171300	1974-03-08					73	A
USGS	08171300	1974-03-09					72	A
USGS	08171300	1974-03-10					71	A
USGS	08171300	1974-03-11					70	A
USGS	08171300	1974-03-12					70	A
USGS	08171300	1974-03-13					68	A
USGS	08171300	1974-03-14					68	A
USGS	08171300	1974-03-15					79	A
USGS	08171300	1974-03-16					71	A
USGS	08171300	1974-03-17					70	A
USGS	08171300	1974-03-18					69	A
USGS	08171300	1974-03-19					70	A
USGS	08171300	1974-03-20					67	A
USGS	08171300	1974-03-21					70	A
USGS	08171300	1974-03-22					65	A
USGS	08171300	1974-03-23					62	A
USGS	08171300	1974-03-24					74	A
USGS	08171300	1974-03-25					82	A
USGS	08171300	1974-03-26					78	A
USGS	08171300	1974-03-27					72	A
USGS	08171300	1974-03-28					73	A
USGS	08171300	1974-03-29					67	A
USGS	08171300	1974-03-30					64	A
USGS	08171300	1974-03-31					66	A
USGS	08171300	1974-04-01					65	A
USGS	08171300	1974-04-02					63	A
USGS	08171300	1974-04-03					63	A
USGS	08171300	1974-04-04					61	A
USGS	08171300	1974-04-05					60	A
USGS	08171300	1974-04-06					59	A
USGS	08171300	1974-04-07					59	A
USGS	08171300	1974-04-08					59	A
USGS	08171300	1974-04-09					58	A
USGS	08171300	1974-04-10					56	A
USGS	08171300	1974-04-11					68	A
USGS	08171300	1974-04-12					62	A
USGS	08171300	1974-04-13					58	A
USGS	08171300	1974-04-14					56	A
USGS	08171300	1974-04-15					57	A
USGS	08171300	1974-04-16					57	A
USGS	08171300	1974-04-17					55	A
USGS	08171300	1974-04-18					54	A
USGS	08171300	1974-04-19					55	A
USGS	08171300	1974-04-20					56	A
USGS	08171300	1974-04-21					56	A
USGS	08171300	1974-04-22					75	A
USGS	08171300	1974-04-23					60	A
USGS	08171300	1974-04-24					51	A
USGS	08171300	1974-04-25					50	A
USGS	08171300	1974-04-26					49	A
USGS	08171300	1974-04-27					50	A
USGS	08171300	1974-04-28					49	A
USGS	08171300	1974-04-29					48	A
USGS	08171300	1974-04-30					49	A
USGS	08171300	1974-05-01					62	A
USGS	08171300	1974-05-02					55	A
USGS	08171300	1974-05-03					53	A
USGS	08171300	1974-05-04					58	A
USGS	08171300	1974-05-05					64	A
USGS	08171300	1974-05-06					59	A
USGS	08171300	1974-05-07					56	A
USGS	08171300	1974-05-08					56	A
USGS	08171300	1974-05-09					87	A
USGS	08171300	1974-05-10					136	A
USGS	08171300	1974-05-11					87	A
USGS	08171300	1974-05-12					77	A
USGS	08171300	1974-05-13					69	A
USGS	08171300	1974-05-14					67	A
USGS	08171300	1974-05-15					67	A
USGS	08171300	1974-05-16					62	A
USGS	08171300	1974-05-17					61	A
USGS	08171300	1974-05-18					58	A
USGS	08171300	1974-05-19					56	A
USGS	08171300	1974-05-20					55	A
USGS	08171300	1974-05-21					55	A
USGS	08171300	1974-05-22					52	A
USGS	08171300	1974-05-23					50	A
USGS	08171300	1974-05-24					49	A
USGS	08171300	1974-05-25					47	A
USGS	08171300	1974-05-26					48	A
USGS	08171300	1974-05-27					46	A
USGS	08171300	1974-05-28					43	A
USGS	08171300	1974-05-29					43	A
USGS	08171300	1974-05-30					43	A
USGS	08171300	1974-05-31					45	A
USGS	08171300	1974-06-01					45	A
USGS	08171300	1974-06-02					42	A
USGS	08171300	1974-06-03					42	A
USGS	08171300	1974-06-04					42	A
USGS	08171300	1974-06-05					41	A
USGS	08171300	1974-06-06					39	A
USGS	08171300	1974-06-07					39	A
USGS	08171300	1974-06-08					39	A
USGS	08171300	1974-06-09					38	A
USGS	08171300	1974-06-10					41	A
USGS	08171300	1974-06-11					38	A
USGS	08171300	1974-06-12					36	A
USGS	08171300	1974-06-13					41	A
USGS	08171300	1974-06-14					38	A
USGS	08171300	1974-06-15					34	A
USGS	08171300	1974-06-16					32	A
USGS	08171300	1974-06-17					31	A
USGS	08171300	1974-06-18					29	A
USGS	08171300	1974-06-19					29	A
USGS	08171300	1974-06-20					28	A
USGS	08171300	1974-06-21					27	A
USGS	08171300	1974-06-22					26	A
USGS	08171300	1974-06-23					26	A
USGS	08171300	1974-06-24					24	A
USGS	08171300	1974-06-25					23	A
USGS	08171300	1974-06-26					23	A
USGS	08171300	1974-06-27					23	A
USGS	08171300	1974-06-28					22	A
USGS	08171300	1974-06-29					21	A
USGS	08171300	1974-06-30					21	A
USGS	08171300	1974-07-01					21	A
USGS	08171300	1974-07-02					23	A
USGS	08171300	1974-07-03					21	A
USGS	08171300	1974-07-04					20	A
USGS	08171300	1974-07-05					19	A
USGS	08171300	1974-07-06					18	A
USGS	08171300	1974-07-07					17	A
USGS	08171300	1974-07-08					16	A
USGS	08171300	1974-07-09					16	A
USGS	08171300	1974-07-10					15	A
USGS	08171300	1974-07-11					14	A
USGS	08171300	1974-07-12					15	A
USGS	08171300	1974-07-13					18	A
USGS	08171300	1974-07-14					17	A
USGS	08171300	1974-07-15					14	A
USGS	08171300	1974-07-16					14	A
USGS	08171300	1974-07-17					14	A
USGS	08171300	1974-07-18					13	A
USGS	08171300	1974-07-19					13	A
USGS	08171300	1974-07-20					13	A
USGS	08171300	1974-07-21					12	A
USGS	08171300	1974-07-22					11	A
USGS	08171300	1974-07-23					11	A
USGS	08171300	1974-07-24					10	A
USGS	08171300	1974-07-25					9.5	A
USGS	08171300	1974-07-26					9.5	A
USGS	08171300	1974-07-27					9.5	A
USGS	08171300	1974-07-28					9.6	A
USGS	08171300	1974-07-29					8.9	A
USGS	08171300	1974-07-30					8.6	A
USGS	08171300	1974-07-31					8.7	A
USGS	08171300	1974-08-01					9.5	A
USGS	08171300	1974-08-02					13	A
USGS	08171300	1974-08-03					10	A
USGS	08171300	1974-08-04					11	A
USGS	08171300	1974-08-05					10	A
USGS	08171300	1974-08-06					29	A
USGS	08171300	1974-08-07					47	A
USGS	08171300	1974-08-08					269	A
USGS	08171300	1974-08-09					71	A
USGS	08171300	1974-08-10					27	A
USGS	08171300	1974-08-11					20	A
USGS	08171300	1974-08-12					18	A
USGS	08171300	1974-08-13					16	A
USGS	08171300	1974-08-14					15	A
USGS	08171300	1974-08-15					14	A
USGS	08171300	1974-08-16					12	A
USGS	08171300	1974-08-17					11	A
USGS	08171300	1974-08-18					11	A
USGS	08171300	1974-08-19					9.8	A
USGS	08171300	1974-08-20					9.9	A
USGS	08171300	1974-08-21					9.6	A
USGS	08171300	1974-08-22					9.2	A
USGS	08171300	1974-08-23					8.7	A
USGS	08171300	1974-08-24					8.8	A
USGS	08171300	1974-08-25					8.8	A
USGS	08171300	1974-08-26					8.9	A
USGS	08171300	1974-08-27					9.8	A
USGS	08171300	1974-08-28					12	A
USGS	08171300	1974-08-29					28	A
USGS	08171300	1974-08-30					152	A
USGS	08171300	1974-08-31					1060	A
USGS	08171300	1974-09-01					193	A
USGS	08171300	1974-09-02					104	A
USGS	08171300	1974-09-03					354	A
USGS	08171300	1974-09-04					267	A
USGS	08171300	1974-09-05					132	A
USGS	08171300	1974-09-06					97	A
USGS	08171300	1974-09-07					81	A
USGS	08171300	1974-09-08					71	A
USGS	08171300	1974-09-09					65	A
USGS	08171300	1974-09-10					68	A
USGS	08171300	1974-09-11					63	A
USGS	08171300	1974-09-12					85	A
USGS	08171300	1974-09-13					112	A
USGS	08171300	1974-09-14					123	A
USGS	08171300	1974-09-15					98	A
USGS	08171300	1974-09-16					86	A
USGS	08171300	1974-09-17					79	A
USGS	08171300	1974-09-18					75	A
USGS	08171300	1974-09-19					72	A
USGS	08171300	1974-09-20					68	A
USGS	08171300	1974-09-21					65	A
USGS	08171300	1974-09-22					142	A
USGS	08171300	1974-09-23					147	A
USGS	08171300	1974-09-24					109	A
USGS	08171300	1974-09-25					104	A
USGS	08171300	1974-09-26					90	A
USGS	08171300	1974-09-27					81	A
USGS	08171300	1974-09-28					77	A
USGS	08171300	1974-09-29					69	A
USGS	08171300	1974-09-30					65	A
USGS	08171300	1974-10-01					62	A
USGS	08171300	1974-10-02					62	A
USGS	08171300	1974-10-03					57	A
USGS	08171300	1974-10-04					55	A
USGS	08171300	1974-10-05					54	A
USGS	08171300	1974-10-06					54	A
USGS	08171300	1974-10-07					52	A
USGS	08171300	1974-10-08					50	A
USGS	08171300	1974-10-09					49	A
USGS	08171300	1974-10-10					49	A
USGS	08171300	1974-10-11					48	A
USGS	08171300	1974-10-12					47	A
USGS	08171300	1974-10-13					46	A
USGS	08171300	1974-10-14					46	A
USGS	08171300	1974-10-15					58	A
USGS	08171300	1974-10-16					46	A
USGS	08171300	1974-10-17					44	A
USGS	08171300	1974-10-18					45	A
USGS	08171300	1974-10-19					45	A
USGS	08171300	1974-10-20					43	A
USGS	08171300	1974-10-21					42	A
USGS	08171300	1974-10-22					42	A
USGS	08171300	1974-10-23					45	A
USGS	08171300	1974-10-24					55	A
USGS	08171300	1974-10-25					55	A
USGS	08171300	1974-10-26					47	A
USGS	08171300	1974-10-27					46	A
USGS	08171300	1974-10-28					47	A
USGS	08171300	1974-10-29					46	A
USGS	08171300	1974-10-30					46	A
USGS	08171300	1974-10-31					1800	A
USGS	08171300	1974-11-01					624	A
USGS	08171300	1974-11-02					264	A
USGS	08171300	1974-11-03					185	A
USGS	08171300	1974-11-04					192	A
USGS	08171300	1974-11-05					201	A
USGS	08171300	1974-11-06					168	A
USGS	08171300	1974-11-07					183	A
USGS	08171300	1974-11-08					293	A
USGS	08171300	1974-11-09					331	A
USGS	08171300	1974-11-10					318	A
USGS	08171300	1974-11-11					325	A
USGS	08171300	1974-11-12					289	A
USGS	08171300	1974-11-13					264	A
USGS	08171300	1974-11-14					250	A
USGS	08171300	1974-11-15					234	A
USGS	08171300	1974-11-16					228	A
USGS	08171300	1974-11-17					221	A
USGS	08171300	1974-11-18					211	A
USGS	08171300	1974-11-19					204	A
USGS	08171300	1974-11-20					195	A
USGS	08171300	1974-11-21					182	A
USGS	08171300	1974-11-22					174	A
USGS	08171300	1974-11-23					1340	A
USGS	08171300	1974-11-24					1260	A
USGS	08171300	1974-11-25					362	A
USGS	08171300	1974-11-26					301	A
USGS	08171300	1974-11-27					273	A
USGS	08171300	1974-11-28					257	A
USGS	08171300	1974-11-29					250	A
USGS	08171300	1974-11-30					233	A
USGS	08171300	1974-12-01					220	A
USGS	08171300	1974-12-02					209	A
USGS	08171300	1974-12-03					200	A
USGS	08171300	1974-12-04					194	A
USGS	08171300	1974-12-05					193	A
USGS	08171300	1974-12-06					188	A
USGS	08171300	1974-12-07					181	A
USGS	08171300	1974-12-08					171	A
USGS	08171300	1974-12-09					161	A
USGS	08171300	1974-12-10					172	A
USGS	08171300	1974-12-11					193	A
USGS	08171300	1974-12-12					196	A
USGS	08171300	1974-12-13					182	A
USGS	08171300	1974-12-14					170	A
USGS	08171300	1974-12-15					163	A
USGS	08171300	1974-12-16					157	A
USGS	08171300	1974-12-17					151	A
USGS	08171300	1974-12-18					149	A
USGS	08171300	1974-12-19					145	A
USGS	08171300	1974-12-20					141	A
USGS	08171300	1974-12-21					136	A
USGS	08171300	1974-12-22					135	A
USGS	08171300	1974-12-23					134	A
USGS	08171300	1974-12-24					132	A
USGS	08171300	1974-12-25					134	A
USGS	08171300	1974-12-26					139	A
USGS	08171300	1974-12-27					173	A
USGS	08171300	1974-12-28					171	A
USGS	08171300	1974-12-29					167	A
USGS	08171300	1974-12-30					167	A
USGS	08171300	1974-12-31					172	A
USGS	08171300	1975-01-01					170	A
USGS	08171300	1975-01-02					178	A
USGS	08171300	1975-01-03					184	A
USGS	08171300	1975-01-04					189	A
USGS	08171300	1975-01-05					186	A
USGS	08171300	1975-01-06					186	A
USGS	08171300	1975-01-07					187	A
USGS	08171300	1975-01-08					185	A
USGS	08171300	1975-01-09					182	A
USGS	08171300	1975-01-10					180	A
USGS	08171300	1975-01-11					176	A
USGS	08171300	1975-01-12					203	A
USGS	08171300	1975-01-13					217	A
USGS	08171300	1975-01-14					205	A
USGS	08171300	1975-01-15					200	A
USGS	08171300	1975-01-16					196	A
USGS	08171300	1975-01-17					191	A
USGS	08171300	1975-01-18					190	A
USGS	08171300	1975-01-19					189	A
USGS	08171300	1975-01-20					173	A
USGS	08171300	1975-01-21					174	A
USGS	08171300	1975-01-22					174	A
USGS	08171300	1975-01-23					170	A
USGS	08171300	1975-01-24					168	A
USGS	08171300	1975-01-25					167	A
USGS	08171300	1975-01-26					165	A
USGS	08171300	1975-01-27					160	A
USGS	08171300	1975-01-28					157	A
USGS	08171300	1975-01-29					153	A
USGS	08171300	1975-01-30					152	A
USGS	08171300	1975-01-31					150	A
USGS	08171300	1975-02-01					159	A
USGS	08171300	1975-02-02					725	A
USGS	08171300	1975-02-03					1840	A
USGS	08171300	1975-02-04					2480	A
USGS	08171300	1975-02-05					1380	A
USGS	08171300	1975-02-06					1100	A
USGS	08171300	1975-02-07					944	A
USGS	08171300	1975-02-08					864	A
USGS	08171300	1975-02-09					778	A
USGS	08171300	1975-02-10					702	A
USGS	08171300	1975-02-11					664	A
USGS	08171300	1975-02-12					597	A
USGS	08171300	1975-02-13					547	A
USGS	08171300	1975-02-14					524	A
USGS	08171300	1975-02-15					503	A
USGS	08171300	1975-02-16					480	A
USGS	08171300	1975-02-17					448	A
USGS	08171300	1975-02-18					428	A
USGS	08171300	1975-02-19					401	A
USGS	08171300	1975-02-20					387	A
USGS	08171300	1975-02-21					378	A
USGS	08171300	1975-02-22					366	A
USGS	08171300	1975-02-23					346	A
USGS	08171300	1975-02-24					327	A
USGS	08171300	1975-02-25					321	A
USGS	08171300	1975-02-26					309	A
USGS	08171300	1975-02-27					299	A
USGS	08171300	1975-02-28					292	A
USGS	08171300	1975-03-01					283	A
USGS	08171300	1975-03-02					273	A
USGS	08171300	1975-03-03					261	A
USGS	08171300	1975-03-04					257	A
USGS	08171300	1975-03-05					255	A
USGS	08171300	1975-03-06					253	A
USGS	08171300	1975-03-07					248	A
USGS	08171300	1975-03-08					232	A
USGS	08171300	1975-03-09					222	A
USGS	08171300	1975-03-10					225	A
USGS	08171300	1975-03-11					221	A
USGS	08171300	1975-03-12					215	A
USGS	08171300	1975-03-13					211	A
USGS	08171300	1975-03-14					216	A
USGS	08171300	1975-03-15					204	A
USGS	08171300	1975-03-16					195	A
USGS	08171300	1975-03-17					189	A
USGS	08171300	1975-03-18					188	A
USGS	08171300	1975-03-19					185	A
USGS	08171300	1975-03-20					173	A
USGS	08171300	1975-03-21					169	A
USGS	08171300	1975-03-22					166	A
USGS	08171300	1975-03-23					164	A
USGS	08171300	1975-03-24					167	A
USGS	08171300	1975-03-25					149	A
USGS	08171300	1975-03-26					149	A
USGS	08171300	1975-03-27					147	A
USGS	08171300	1975-03-28					150	A
USGS	08171300	1975-03-29					138	A
USGS	08171300	1975-03-30					130	A
USGS	08171300	1975-03-31					131	A
USGS	08171300	1975-04-01					133	A
USGS	08171300	1975-04-02					126	A
USGS	08171300	1975-04-03					117	A
USGS	08171300	1975-04-04					113	A
USGS	08171300	1975-04-05					107	A
USGS	08171300	1975-04-06					118	A
USGS	08171300	1975-04-07					125	A
USGS	08171300	1975-04-08					162	A
USGS	08171300	1975-04-09					156	A
USGS	08171300	1975-04-10					126	A
USGS	08171300	1975-04-11					119	A
USGS	08171300	1975-04-12					108	A
USGS	08171300	1975-04-13					109	A
USGS	08171300	1975-04-14					109	A
USGS	08171300	1975-04-15					109	A
USGS	08171300	1975-04-16					103	A
USGS	08171300	1975-04-17					110	A
USGS	08171300	1975-04-18					98	A
USGS	08171300	1975-04-19					88	A
USGS	08171300	1975-04-20					82	A
USGS	08171300	1975-04-21					80	A
USGS	08171300	1975-04-22					85	A
USGS	08171300	1975-04-23					83	A
USGS	08171300	1975-04-24					84	A
USGS	08171300	1975-04-25					83	A
USGS	08171300	1975-04-26					78	A
USGS	08171300	1975-04-27					75	A
USGS	08171300	1975-04-28					144	A
USGS	08171300	1975-04-29					896	A
USGS	08171300	1975-04-30					238	A
USGS	08171300	1975-05-01					202	A
USGS	08171300	1975-05-02					180	A
USGS	08171300	1975-05-03					161	A
USGS	08171300	1975-05-04					157	A
USGS	08171300	1975-05-05					356	A
USGS	08171300	1975-05-06					598	A
USGS	08171300	1975-05-07					281	A
USGS	08171300	1975-05-08					310	A
USGS	08171300	1975-05-09					289	A
USGS	08171300	1975-05-10					664	A
USGS	08171300	1975-05-11					614	A
USGS	08171300	1975-05-12					458	A
USGS	08171300	1975-05-13					400	A
USGS	08171300	1975-05-14					465	A
USGS	08171300	1975-05-15					459	A
USGS	08171300	1975-05-16					379	A
USGS	08171300	1975-05-17					332	A
USGS	08171300	1975-05-18					304	A
USGS	08171300	1975-05-19					289	A
USGS	08171300	1975-05-20					402	A
USGS	08171300	1975-05-21					531	A
USGS	08171300	1975-05-22					388	A
USGS	08171300	1975-05-23					354	A
USGS	08171300	1975-05-24					3620	A
USGS	08171300	1975-05-25					1130	A
USGS	08171300	1975-05-26					877	A
USGS	08171300	1975-05-27					760	A
USGS	08171300	1975-05-28					690	A
USGS	08171300	1975-05-29					672	A
USGS	08171300	1975-05-30					856	A
USGS	08171300	1975-05-31					666	A
USGS	08171300	1975-06-01					575	A
USGS	08171300	1975-06-02					516	A
USGS	08171300	1975-06-03					478	A
USGS	08171300	1975-06-04					451	A
USGS	08171300	1975-06-05					425	A
USGS	08171300	1975-06-06					400	A
USGS	08171300	1975-06-07					377	A
USGS	08171300	1975-06-08					359	A
USGS	08171300	1975-06-09					372	A
USGS	08171300	1975-06-10					2780	A
USGS	08171300	1975-06-11					1220	A
USGS	08171300	1975-06-12					821	A
USGS	08171300	1975-06-13					706	A
USGS	08171300	1975-06-14					630	A
USGS	08171300	1975-06-15					575	A
USGS	08171300	1975-06-16					529	A
USGS	08171300	1975-06-17					487	A
USGS	08171300	1975-06-18					449	A
USGS	08171300	1975-06-19					414	A
USGS	08171300	1975-06-20					385	A
USGS	08171300	1975-06-21					408	A
USGS	08171300	1975-06-22					601	A
USGS	08171300	1975-06-23					407	A
USGS	08171300	1975-06-24					347	A
USGS	08171300	1975-06-25					320	A
USGS	08171300	1975-06-26					609	A
USGS	08171300	1975-06-27					1390	A
USGS	08171300	1975-06-28					1350	A
USGS	08171300	1975-06-29					761	A
USGS	08171300	1975-06-30					625	A
USGS	08171300	1975-07-01					559	A
USGS	08171300	1975-07-02					594	A
USGS	08171300	1975-07-03					745	A
USGS	08171300	1975-07-04					574	A
USGS	08171300	1975-07-05					496	A
USGS	08171300	1975-07-06					453	A
USGS	08171300	1975-07-07					418	A
USGS	08171300	1975-07-08					386	A
USGS	08171300	1975-07-09					356	A
USGS	08171300	1975-07-10					330	A
USGS	08171300	1975-07-11					321	A
USGS	08171300	1975-07-12					309	A
USGS	08171300	1975-07-13					539	A
USGS	08171300	1975-07-14					383	A
USGS	08171300	1975-07-15					308	A
USGS	08171300	1975-07-16					299	A
USGS	08171300	1975-07-17					291	A
USGS	08171300	1975-07-18					287	A
USGS	08171300	1975-07-19					269	A
USGS	08171300	1975-07-20					245	A
USGS	08171300	1975-07-21					229	A
USGS	08171300	1975-07-22					221	A
USGS	08171300	1975-07-23					205	A
USGS	08171300	1975-07-24					192	A
USGS	08171300	1975-07-25					186	A
USGS	08171300	1975-07-26					177	A
USGS	08171300	1975-07-27					171	A
USGS	08171300	1975-07-28					162	A
USGS	08171300	1975-07-29					155	A
USGS	08171300	1975-07-30					148	A
USGS	08171300	1975-07-31					142	A
USGS	08171300	1975-08-01					137	A
USGS	08171300	1975-08-02					151	A
USGS	08171300	1975-08-03					328	A
USGS	08171300	1975-08-04					220	A
USGS	08171300	1975-08-05					175	A
USGS	08171300	1975-08-06					158	A
USGS	08171300	1975-08-07					148	A
USGS	08171300	1975-08-08					141	A
USGS	08171300	1975-08-09					135	A
USGS	08171300	1975-08-10					130	A
USGS	08171300	1975-08-11					126	A
USGS	08171300	1975-08-12					122	A
USGS	08171300	1975-08-13					119	A
USGS	08171300	1975-08-14					114	A
USGS	08171300	1975-08-15					108	A
USGS	08171300	1975-08-16					107	A
USGS	08171300	1975-08-17					104	A
USGS	08171300	1975-08-18					100	A
USGS	08171300	1975-08-19					98	A
USGS	08171300	1975-08-20					94	A
USGS	08171300	1975-08-21					92	A
USGS	08171300	1975-08-22					90	A
USGS	08171300	1975-08-23					89	A
USGS	08171300	1975-08-24					95	A
USGS	08171300	1975-08-25					88	A
USGS	08171300	1975-08-26					109	A
USGS	08171300	1975-08-27					112	A
USGS	08171300	1975-08-28					92	A
USGS	08171300	1975-08-29					86	A
USGS	08171300	1975-08-30					83	A
USGS	08171300	1975-08-31					82	A
USGS	08171300	1975-09-01					80	A
USGS	08171300	1975-09-02					88	A
USGS	08171300	1975-09-03					81	A
USGS	08171300	1975-09-04					77	A
USGS	08171300	1975-09-05					76	A
USGS	08171300	1975-09-06					85	A
USGS	08171300	1975-09-07					80	A
USGS	08171300	1975-09-08					78	A
USGS	08171300	1975-09-09					78	A
USGS	08171300	1975-09-10					76	A
USGS	08171300	1975-09-11					76	A
USGS	08171300	1975-09-12					71	A
USGS	08171300	1975-09-13					77	A
USGS	08171300	1975-09-14					68	A
USGS	08171300	1975-09-15					67	A
USGS	08171300	1975-09-16					73	A
USGS	08171300	1975-09-17					85	A
USGS	08171300	1975-09-18					60	A
USGS	08171300	1975-09-19					56	A
USGS	08171300	1975-09-20					61	A
USGS	08171300	1975-09-21					58	A
USGS	08171300	1975-09-22					52	A
USGS	08171300	1975-09-23					51	A
USGS	08171300	1975-09-24					50	A
USGS	08171300	1975-09-25					50	A
USGS	08171300	1975-09-26					49	A
USGS	08171300	1975-09-27					49	A
USGS	08171300	1975-09-28					48	A
USGS	08171300	1975-09-29					47	A
USGS	08171300	1975-09-30					46	A
USGS	08171300	1975-10-01					45	A
USGS	08171300	1975-10-02					44	A
USGS	08171300	1975-10-03					43	A
USGS	08171300	1975-10-04					44	A
USGS	08171300	1975-10-05					44	A
USGS	08171300	1975-10-06					43	A
USGS	08171300	1975-10-07					43	A
USGS	08171300	1975-10-08					43	A
USGS	08171300	1975-10-09					43	A
USGS	08171300	1975-10-10					43	A
USGS	08171300	1975-10-11					40	A
USGS	08171300	1975-10-12					40	A
USGS	08171300	1975-10-13					40	A
USGS	08171300	1975-10-14					40	A
USGS	08171300	1975-10-15					40	A
USGS	08171300	1975-10-16					39	A
USGS	08171300	1975-10-17					38	A
USGS	08171300	1975-10-18					38	A
USGS	08171300	1975-10-19					39	A
USGS	08171300	1975-10-20					38	A
USGS	08171300	1975-10-21					38	A
USGS	08171300	1975-10-22					39	A
USGS	08171300	1975-10-23					41	A
USGS	08171300	1975-10-24					61	A
USGS	08171300	1975-10-25					536	A
USGS	08171300	1975-10-26					436	A
USGS	08171300	1975-10-27					244	A
USGS	08171300	1975-10-28					173	A
USGS	08171300	1975-10-29					139	A
USGS	08171300	1975-10-30					119	A
USGS	08171300	1975-10-31					107	A
USGS	08171300	1975-11-01					98	A
USGS	08171300	1975-11-02					94	A
USGS	08171300	1975-11-03					89	A
USGS	08171300	1975-11-04					82	A
USGS	08171300	1975-11-05					78	A
USGS	08171300	1975-11-06					76	A
USGS	08171300	1975-11-07					73	A
USGS	08171300	1975-11-08					70	A
USGS	08171300	1975-11-09					69	A
USGS	08171300	1975-11-10					65	A
USGS	08171300	1975-11-11					62	A
USGS	08171300	1975-11-12					61	A
USGS	08171300	1975-11-13					59	A
USGS	08171300	1975-11-14					58	A
USGS	08171300	1975-11-15					59	A
USGS	08171300	1975-11-16					59	A
USGS	08171300	1975-11-17					58	A
USGS	08171300	1975-11-18					57	A
USGS	08171300	1975-11-19					57	A
USGS	08171300	1975-11-20					55	A
USGS	08171300	1975-11-21					53	A
USGS	08171300	1975-11-22					53	A
USGS	08171300	1975-11-23					53	A
USGS	08171300	1975-11-24					54	A
USGS	08171300	1975-11-25					52	A
USGS	08171300	1975-11-26					53	A
USGS	08171300	1975-11-27					52	A
USGS	08171300	1975-11-28					53	A
USGS	08171300	1975-11-29					55	A
USGS	08171300	1975-11-30					54	A
USGS	08171300	1975-12-01					48	A
USGS	08171300	1975-12-02					49	A
USGS	08171300	1975-12-03					50	A
USGS	08171300	1975-12-04					51	A
USGS	08171300	1975-12-05					51	A
USGS	08171300	1975-12-06					49	A
USGS	08171300	1975-12-07					47	A
USGS	08171300	1975-12-08					47	A
USGS	08171300	1975-12-09					48	A
USGS	08171300	1975-12-10					47	A
USGS	08171300	1975-12-11					47	A
USGS	08171300	1975-12-12					47	A
USGS	08171300	1975-12-13					46	A
USGS	08171300	1975-12-14					46	A
USGS	08171300	1975-12-15					51	A
USGS	08171300	1975-12-16					48	A
USGS	08171300	1975-12-17					45	A
USGS	08171300	1975-12-18					43	A
USGS	08171300	1975-12-19					43	A
USGS	08171300	1975-12-20					43	A
USGS	08171300	1975-12-21					43	A
USGS	08171300	1975-12-22					42	A
USGS	08171300	1975-12-23					42	A
USGS	08171300	1975-12-24					52	A
USGS	08171300	1975-12-25					57	A
USGS	08171300	1975-12-26					51	A
USGS	08171300	1975-12-27					50	A
USGS	08171300	1975-12-28					50	A
USGS	08171300	1975-12-29					49	A
USGS	08171300	1975-12-30					46	A
USGS	08171300	1975-12-31					46	A
USGS	08171300	1976-01-01					45	A
USGS	08171300	1976-01-02					44	A
USGS	08171300	1976-01-03					42	A
USGS	08171300	1976-01-04					42	A
USGS	08171300	1976-01-05					41	A
USGS	08171300	1976-01-06					42	A
USGS	08171300	1976-01-07					42	A
USGS	08171300	1976-01-08					39	A
USGS	08171300	1976-01-09					39	A
USGS	08171300	1976-01-10					40	A
USGS	08171300	1976-01-11					41	A
USGS	08171300	1976-01-12					40	A
USGS	08171300	1976-01-13					41	A
USGS	08171300	1976-01-14					40	A
USGS	08171300	1976-01-15					39	A
USGS	08171300	1976-01-16					38	A
USGS	08171300	1976-01-17					38	A
USGS	08171300	1976-01-18					38	A
USGS	08171300	1976-01-19					39	A
USGS	08171300	1976-01-20					41	A
USGS	08171300	1976-01-21					37	A
USGS	08171300	1976-01-22					36	A
USGS	08171300	1976-01-23					38	A
USGS	08171300	1976-01-24					38	A
USGS	08171300	1976-01-25					46	A
USGS	08171300	1976-01-26					42	A
USGS	08171300	1976-01-27					38	A
USGS	08171300	1976-01-28					37	A
USGS	08171300	1976-01-29					37	A
USGS	08171300	1976-01-30					37	A
