# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2009-08-13 17:36:56 EDT
#
# Data for the following site(s) are contained in this file
#    USGS 08173000 Plum Ck nr Luling, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08173000
#    DD parameter statistic   Description
#    02   00060     00001     Discharge, cubic feet per second (Maximum)
#    02   00060     00002     Discharge, cubic feet per second (Minimum)
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00001	02_00060_00001_cd	02_00060_00002	02_00060_00002_cd	02_00060_00003	02_00060_00003_cd
USGS	08173000	1972-03-27					4.4	A
USGS	08173000	1972-03-28					4.4	A
USGS	08173000	1972-03-29					4.1	A
USGS	08173000	1972-03-30					3.8	A
USGS	08173000	1972-03-31					3.8	A
USGS	08173000	1972-04-01					3.8	A
USGS	08173000	1972-04-02					3.8	A
USGS	08173000	1972-04-03					3.8	A
USGS	08173000	1972-04-04					3.8	A
USGS	08173000	1972-04-05					3.8	A
USGS	08173000	1972-04-06					3.5	A
USGS	08173000	1972-04-07					3.5	A
USGS	08173000	1972-04-08					3.5	A
USGS	08173000	1972-04-09					3.2	A
USGS	08173000	1972-04-10					3.0	A
USGS	08173000	1972-04-11					3.0	A
USGS	08173000	1972-04-12					2.7	A
USGS	08173000	1972-04-13					2.4	A
USGS	08173000	1972-04-14					2.2	A
USGS	08173000	1972-04-15					2.2	A
USGS	08173000	1972-04-16					2.0	A
USGS	08173000	1972-04-17					1.6	A
USGS	08173000	1972-04-18					1.6	A
USGS	08173000	1972-04-19					1.4	A
USGS	08173000	1972-04-20					1.4	A
USGS	08173000	1972-04-21					1.2	A
USGS	08173000	1972-04-22					1.4	A
USGS	08173000	1972-04-23					3.2	A
USGS	08173000	1972-04-24					2.2	A
USGS	08173000	1972-04-25					1.8	A
USGS	08173000	1972-04-26					1.6	A
USGS	08173000	1972-04-27					1.4	A
USGS	08173000	1972-04-28					1.1	A
USGS	08173000	1972-04-29					3.0	A
USGS	08173000	1972-04-30					3.5	A
USGS	08173000	1972-05-01					2.7	A
USGS	08173000	1972-05-02					2.4	A
USGS	08173000	1972-05-03					3.9	A
USGS	08173000	1972-05-04					4.1	A
USGS	08173000	1972-05-05					2.7	A
USGS	08173000	1972-05-06					2.2	A
USGS	08173000	1972-05-07					1040	A
USGS	08173000	1972-05-08					88	A
USGS	08173000	1972-05-09					16	A
USGS	08173000	1972-05-10					571	A
USGS	08173000	1972-05-11					1110	A
USGS	08173000	1972-05-12					12200	A
USGS	08173000	1972-05-13					2520	A
USGS	08173000	1972-05-14					266	A
USGS	08173000	1972-05-15					123	A
USGS	08173000	1972-05-16					98	A
USGS	08173000	1972-05-17					98	A
USGS	08173000	1972-05-18					78	A
USGS	08173000	1972-05-19					65	A
USGS	08173000	1972-05-20					54	A
USGS	08173000	1972-05-21					45	A
USGS	08173000	1972-05-22					39	A
USGS	08173000	1972-05-23					35	A
USGS	08173000	1972-05-24					32	A
USGS	08173000	1972-05-25					28	A
USGS	08173000	1972-05-26					25	A
USGS	08173000	1972-05-27					23	A
USGS	08173000	1972-05-28					21	A
USGS	08173000	1972-05-29					19	A
USGS	08173000	1972-05-30					17	A
USGS	08173000	1972-05-31					15	A
USGS	08173000	1972-06-01					14	A
USGS	08173000	1972-06-02					13	A
USGS	08173000	1972-06-03					12	A
USGS	08173000	1972-06-04					11	A
USGS	08173000	1972-06-05					10	A
USGS	08173000	1972-06-06					9.0	A
USGS	08173000	1972-06-07					8.0	A
USGS	08173000	1972-06-08					7.5	A
USGS	08173000	1972-06-09					7.0	A
USGS	08173000	1972-06-10					6.5	A
USGS	08173000	1972-06-11					13	A
USGS	08173000	1972-06-12					8.0	A
USGS	08173000	1972-06-13					7.0	A
USGS	08173000	1972-06-14					6.0	A
USGS	08173000	1972-06-15					20	A
USGS	08173000	1972-06-16					450	A
USGS	08173000	1972-06-17					920	A
USGS	08173000	1972-06-18					120	A
USGS	08173000	1972-06-19					60	A
USGS	08173000	1972-06-20					30	A
USGS	08173000	1972-06-21					20	A
USGS	08173000	1972-06-22					15	A
USGS	08173000	1972-06-23					10	A
USGS	08173000	1972-06-24					8.0	A
USGS	08173000	1972-06-25					6.0	A
USGS	08173000	1972-06-26					5.3	A
USGS	08173000	1972-06-27					5.0	A
USGS	08173000	1972-06-28					5.0	A
USGS	08173000	1972-06-29					5.0	A
USGS	08173000	1972-06-30					4.1	A
USGS	08173000	1972-07-01					3.5	A
USGS	08173000	1972-07-02					3.5	A
USGS	08173000	1972-07-03					3.2	A
USGS	08173000	1972-07-04					3.2	A
USGS	08173000	1972-07-05					3.0	A
USGS	08173000	1972-07-06					5.0	A
USGS	08173000	1972-07-07					4.7	A
USGS	08173000	1972-07-08					3.5	A
USGS	08173000	1972-07-09					3.2	A
USGS	08173000	1972-07-10					3.0	A
USGS	08173000	1972-07-11					4.1	A
USGS	08173000	1972-07-12					5.0	A
USGS	08173000	1972-07-13					5.3	A
USGS	08173000	1972-07-14					21	A
USGS	08173000	1972-07-15					4.9	A
USGS	08173000	1972-07-16					2.7	A
USGS	08173000	1972-07-17					2.5	A
USGS	08173000	1972-07-18					5.5	A
USGS	08173000	1972-07-19					4.1	A
USGS	08173000	1972-07-20					4.1	A
USGS	08173000	1972-07-21					3.5	A
USGS	08173000	1972-07-22					3.5	A
USGS	08173000	1972-07-23					3.5	A
USGS	08173000	1972-07-24					3.2	A
USGS	08173000	1972-07-25					3.2	A
USGS	08173000	1972-07-26					2.7	A
USGS	08173000	1972-07-27					2.4	A
USGS	08173000	1972-07-28					2.2	A
USGS	08173000	1972-07-29					2.2	A
USGS	08173000	1972-07-30					2.2	A
USGS	08173000	1972-07-31					2.4	A
USGS	08173000	1972-08-01					3.5	A
USGS	08173000	1972-08-02					3.5	A
USGS	08173000	1972-08-03					3.8	A
USGS	08173000	1972-08-04					3.5	A
USGS	08173000	1972-08-05					4.7	A
USGS	08173000	1972-08-06					3.8	A
USGS	08173000	1972-08-07					3.5	A
USGS	08173000	1972-08-08					3.2	A
USGS	08173000	1972-08-09					2.7	A
USGS	08173000	1972-08-10					2.4	A
USGS	08173000	1972-08-11					3.2	A
USGS	08173000	1972-08-12					5.0	A
USGS	08173000	1972-08-13					4.4	A
USGS	08173000	1972-08-14					3.8	A
USGS	08173000	1972-08-15					3.5	A
USGS	08173000	1972-08-16					3.2	A
USGS	08173000	1972-08-17					3.0	A
USGS	08173000	1972-08-18					3.2	A
USGS	08173000	1972-08-19					3.0	A
USGS	08173000	1972-08-20					3.0	A
USGS	08173000	1972-08-21					2.7	A
USGS	08173000	1972-08-22					2.7	A
USGS	08173000	1972-08-23					2.7	A
USGS	08173000	1972-08-24					2.7	A
USGS	08173000	1972-08-25					2.4	A
USGS	08173000	1972-08-26					2.7	A
USGS	08173000	1972-08-27					3.2	A
USGS	08173000	1972-08-28					2.7	A
USGS	08173000	1972-08-29					3.9	A
USGS	08173000	1972-08-30					5.0	A
USGS	08173000	1972-08-31					2.7	A
USGS	08173000	1972-09-01					2.2	A
USGS	08173000	1972-09-02					2.0	A
USGS	08173000	1972-09-03					1.8	A
USGS	08173000	1972-09-04					2.0	A
USGS	08173000	1972-09-05					2.0	A
USGS	08173000	1972-09-06					2.0	A
USGS	08173000	1972-09-07					2.0	A
USGS	08173000	1972-09-08					2.0	A
USGS	08173000	1972-09-09					2.0	A
USGS	08173000	1972-09-10					2.0	A
USGS	08173000	1972-09-11					1.8	A
USGS	08173000	1972-09-12					1.8	A
USGS	08173000	1972-09-13					2.0	A
USGS	08173000	1972-09-14					2.0	A
USGS	08173000	1972-09-15					2.0	A
USGS	08173000	1972-09-16					2.2	A
USGS	08173000	1972-09-17					2.4	A
USGS	08173000	1972-09-18					2.7	A
USGS	08173000	1972-09-19					2.7	A
USGS	08173000	1972-09-20					2.4	A
USGS	08173000	1972-09-21					2.2	A
USGS	08173000	1972-09-22					2.2	A
USGS	08173000	1972-09-23					3.2	A
USGS	08173000	1972-09-24					3.8	A
USGS	08173000	1972-09-25					4.7	A
USGS	08173000	1972-09-26					5.3	A
USGS	08173000	1972-09-27					4.7	A
USGS	08173000	1972-09-28					5.3	A
USGS	08173000	1972-09-29					4.7	A
USGS	08173000	1972-09-30					3.0	A
USGS	08173000	1972-10-01					2.7	A
USGS	08173000	1972-10-02					2.4	A
USGS	08173000	1972-10-03					2.4	A
USGS	08173000	1972-10-04					1.6	A
USGS	08173000	1972-10-05					1.4	A
USGS	08173000	1972-10-06					1.4	A
USGS	08173000	1972-10-07					1.6	A
USGS	08173000	1972-10-08					1.8	A
USGS	08173000	1972-10-09					1.8	A
USGS	08173000	1972-10-10					1.8	A
USGS	08173000	1972-10-11					1.8	A
USGS	08173000	1972-10-12					1.8	A
USGS	08173000	1972-10-13					2.0	A
USGS	08173000	1972-10-14					2.4	A
USGS	08173000	1972-10-15					2.4	A
USGS	08173000	1972-10-16					2.4	A
USGS	08173000	1972-10-17					2.4	A
USGS	08173000	1972-10-18					2.4	A
USGS	08173000	1972-10-19					2.4	A
USGS	08173000	1972-10-20					2.7	A
USGS	08173000	1972-10-21					2.7	A
USGS	08173000	1972-10-22					8.2	A
USGS	08173000	1972-10-23					24	A
USGS	08173000	1972-10-24					11	A
USGS	08173000	1972-10-25					5.9	A
USGS	08173000	1972-10-26					5.0	A
USGS	08173000	1972-10-27					5.0	A
USGS	08173000	1972-10-28					5.0	A
USGS	08173000	1972-10-29					4.7	A
USGS	08173000	1972-10-30					4.7	A
USGS	08173000	1972-10-31					4.7	A
USGS	08173000	1972-11-01					4.7	A
USGS	08173000	1972-11-02					4.7	A
USGS	08173000	1972-11-03					4.7	A
USGS	08173000	1972-11-04					4.7	A
USGS	08173000	1972-11-05					4.7	A
USGS	08173000	1972-11-06					4.4	A
USGS	08173000	1972-11-07					4.4	A
USGS	08173000	1972-11-08					4.4	A
USGS	08173000	1972-11-09					4.1	A
USGS	08173000	1972-11-10					4.4	A
USGS	08173000	1972-11-11					4.4	A
USGS	08173000	1972-11-12					4.7	A
USGS	08173000	1972-11-13					15	A
USGS	08173000	1972-11-14					49	A
USGS	08173000	1972-11-15					27	A
USGS	08173000	1972-11-16					13	A
USGS	08173000	1972-11-17					8.8	A
USGS	08173000	1972-11-18					6.6	A
USGS	08173000	1972-11-19					5.9	A
USGS	08173000	1972-11-20					5.6	A
USGS	08173000	1972-11-21					5.6	A
USGS	08173000	1972-11-22					5.6	A
USGS	08173000	1972-11-23					5.6	A
USGS	08173000	1972-11-24					5.6	A
USGS	08173000	1972-11-25					15	A
USGS	08173000	1972-11-26					16	A
USGS	08173000	1972-11-27					17	A
USGS	08173000	1972-11-28					11	A
USGS	08173000	1972-11-29					8.4	A
USGS	08173000	1972-11-30					5.9	A
USGS	08173000	1972-12-01					5.9	A
USGS	08173000	1972-12-02					5.6	A
USGS	08173000	1972-12-03					5.6	A
USGS	08173000	1972-12-04					5.6	A
USGS	08173000	1972-12-05					5.6	A
USGS	08173000	1972-12-06					5.6	A
USGS	08173000	1972-12-07					5.6	A
USGS	08173000	1972-12-08					5.6	A
USGS	08173000	1972-12-09					6.2	A
USGS	08173000	1972-12-10					6.6	A
USGS	08173000	1972-12-11					7.0	A
USGS	08173000	1972-12-12					7.9	A
USGS	08173000	1972-12-13					7.9	A
USGS	08173000	1972-12-14					8.4	A
USGS	08173000	1972-12-15					10	A
USGS	08173000	1972-12-16					8.4	A
USGS	08173000	1972-12-17					6.6	A
USGS	08173000	1972-12-18					6.6	A
USGS	08173000	1972-12-19					6.6	A
USGS	08173000	1972-12-20					6.6	A
USGS	08173000	1972-12-21					6.6	A
USGS	08173000	1972-12-22					6.6	A
USGS	08173000	1972-12-23					6.5	A
USGS	08173000	1972-12-24					6.5	A
USGS	08173000	1972-12-25					6.5	A
USGS	08173000	1972-12-26					6.5	A
USGS	08173000	1972-12-27					6.5	A
USGS	08173000	1972-12-28					6.0	A
USGS	08173000	1972-12-29					6.0	A
USGS	08173000	1972-12-30					6.0	A
USGS	08173000	1972-12-31					6.0	A
USGS	08173000	1973-01-01					6.0	A
USGS	08173000	1973-01-02					6.5	A
USGS	08173000	1973-01-03					25	A
USGS	08173000	1973-01-04					80	A
USGS	08173000	1973-01-05					30	A
USGS	08173000	1973-01-06					15	A
USGS	08173000	1973-01-07					20	A
USGS	08173000	1973-01-08					40	A
USGS	08173000	1973-01-09					20	A
USGS	08173000	1973-01-10					15	A
USGS	08173000	1973-01-11					12	A
USGS	08173000	1973-01-12					11	A
USGS	08173000	1973-01-13					15	A
USGS	08173000	1973-01-14					30	A
USGS	08173000	1973-01-15					20	A
USGS	08173000	1973-01-16					16	A
USGS	08173000	1973-01-17					15	A
USGS	08173000	1973-01-18					14	A
USGS	08173000	1973-01-19					13	A
USGS	08173000	1973-01-20					12	A
USGS	08173000	1973-01-21					11	A
USGS	08173000	1973-01-22					16	A
USGS	08173000	1973-01-23					16	A
USGS	08173000	1973-01-24					12	A
USGS	08173000	1973-01-25					35	A
USGS	08173000	1973-01-26					218	A
USGS	08173000	1973-01-27					77	A
USGS	08173000	1973-01-28					45	A
USGS	08173000	1973-01-29					34	A
USGS	08173000	1973-01-30					24	A
USGS	08173000	1973-01-31					20	A
USGS	08173000	1973-02-01					17	A
USGS	08173000	1973-02-02					15	A
USGS	08173000	1973-02-03					14	A
USGS	08173000	1973-02-04					13	A
USGS	08173000	1973-02-05					12	A
USGS	08173000	1973-02-06					12	A
USGS	08173000	1973-02-07					11	A
USGS	08173000	1973-02-08					12	A
USGS	08173000	1973-02-09					19	A
USGS	08173000	1973-02-10					34	A
USGS	08173000	1973-02-11					42	A
USGS	08173000	1973-02-12					38	A
USGS	08173000	1973-02-13					40	A
USGS	08173000	1973-02-14					345	A
USGS	08173000	1973-02-15					94	A
USGS	08173000	1973-02-16					49	A
USGS	08173000	1973-02-17					44	A
USGS	08173000	1973-02-18					122	A
USGS	08173000	1973-02-19					97	A
USGS	08173000	1973-02-20					72	A
USGS	08173000	1973-02-21					58	A
USGS	08173000	1973-02-22					209	A
USGS	08173000	1973-02-23					368	A
USGS	08173000	1973-02-24					159	A
USGS	08173000	1973-02-25					100	A
USGS	08173000	1973-02-26					68	A
USGS	08173000	1973-02-27					52	A
USGS	08173000	1973-02-28					44	A
USGS	08173000	1973-03-01					42	A
USGS	08173000	1973-03-02					37	A
USGS	08173000	1973-03-03					34	A
USGS	08173000	1973-03-04					30	A
USGS	08173000	1973-03-05					28	A
USGS	08173000	1973-03-06					26	A
USGS	08173000	1973-03-07					23	A
USGS	08173000	1973-03-08					21	A
USGS	08173000	1973-03-09					20	A
USGS	08173000	1973-03-10					20	A
USGS	08173000	1973-03-11					20	A
USGS	08173000	1973-03-12					19	A
USGS	08173000	1973-03-13					17	A
USGS	08173000	1973-03-14					16	A
USGS	08173000	1973-03-15					14	A
USGS	08173000	1973-03-16					138	A
USGS	08173000	1973-03-17					264	A
USGS	08173000	1973-03-18					78	A
USGS	08173000	1973-03-19					50	A
USGS	08173000	1973-03-20					42	A
USGS	08173000	1973-03-21					31	A
USGS	08173000	1973-03-22					25	A
USGS	08173000	1973-03-23					25	A
USGS	08173000	1973-03-24					1150	A
USGS	08173000	1973-03-25					1650	A
USGS	08173000	1973-03-26					363	A
USGS	08173000	1973-03-27					171	A
USGS	08173000	1973-03-28					116	A
USGS	08173000	1973-03-29					89	A
USGS	08173000	1973-03-30					73	A
USGS	08173000	1973-03-31					66	A
USGS	08173000	1973-04-01					57	A
USGS	08173000	1973-04-02					50	A
USGS	08173000	1973-04-03					43	A
USGS	08173000	1973-04-04					36	A
USGS	08173000	1973-04-05					31	A
USGS	08173000	1973-04-06					34	A
USGS	08173000	1973-04-07					79	A
USGS	08173000	1973-04-08					74	A
USGS	08173000	1973-04-09					57	A
USGS	08173000	1973-04-10					46	A
USGS	08173000	1973-04-11					34	A
USGS	08173000	1973-04-12					30	A
USGS	08173000	1973-04-13					28	A
USGS	08173000	1973-04-14					26	A
USGS	08173000	1973-04-15					114	A
USGS	08173000	1973-04-16					1120	A
USGS	08173000	1973-04-17					378	A
USGS	08173000	1973-04-18					561	A
USGS	08173000	1973-04-19					399	A
USGS	08173000	1973-04-20					225	A
USGS	08173000	1973-04-21					137	A
USGS	08173000	1973-04-22					101	A
USGS	08173000	1973-04-23					84	A
USGS	08173000	1973-04-24					75	A
USGS	08173000	1973-04-25					69	A
USGS	08173000	1973-04-26					65	A
USGS	08173000	1973-04-27					62	A
USGS	08173000	1973-04-28					53	A
USGS	08173000	1973-04-29					45	A
USGS	08173000	1973-04-30					40	A
USGS	08173000	1973-05-01					38	A
USGS	08173000	1973-05-02					40	A
USGS	08173000	1973-05-03					40	A
USGS	08173000	1973-05-04					28	A
USGS	08173000	1973-05-05					24	A
USGS	08173000	1973-05-06					23	A
USGS	08173000	1973-05-07					33	A
USGS	08173000	1973-05-08					107	A
USGS	08173000	1973-05-09					62	A
USGS	08173000	1973-05-10					38	A
USGS	08173000	1973-05-11					26	A
USGS	08173000	1973-05-12					22	A
USGS	08173000	1973-05-13					30	A
USGS	08173000	1973-05-14					17	A
USGS	08173000	1973-05-15					12	A
USGS	08173000	1973-05-16					9.4	A
USGS	08173000	1973-05-17					7.7	A
USGS	08173000	1973-05-18					6.8	A
USGS	08173000	1973-05-19					5.9	A
USGS	08173000	1973-05-20					5.1	A
USGS	08173000	1973-05-21					4.4	A
USGS	08173000	1973-05-22					3.9	A
USGS	08173000	1973-05-23					3.4	A
USGS	08173000	1973-05-24					3.0	A
USGS	08173000	1973-05-25					2.8	A
USGS	08173000	1973-05-26					2.6	A
USGS	08173000	1973-05-27					2.4	A
USGS	08173000	1973-05-28					1.6	A
USGS	08173000	1973-05-29					1.2	A
USGS	08173000	1973-05-30					1.0	A
USGS	08173000	1973-05-31					0.94	A
USGS	08173000	1973-06-01					1.4	A
USGS	08173000	1973-06-02					5.4	A
USGS	08173000	1973-06-03					2.6	A
USGS	08173000	1973-06-04					1.0	A
USGS	08173000	1973-06-05					65	A
USGS	08173000	1973-06-06					102	A
USGS	08173000	1973-06-07					54	A
USGS	08173000	1973-06-08					25	A
USGS	08173000	1973-06-09					14	A
USGS	08173000	1973-06-10					10	A
USGS	08173000	1973-06-11					301	A
USGS	08173000	1973-06-12					3370	A
USGS	08173000	1973-06-13					3700	A
USGS	08173000	1973-06-14					2280	A
USGS	08173000	1973-06-15					690	A
USGS	08173000	1973-06-16					355	A
USGS	08173000	1973-06-17					242	A
USGS	08173000	1973-06-18					190	A
USGS	08173000	1973-06-19					145	A
USGS	08173000	1973-06-20					117	A
USGS	08173000	1973-06-21					125	A
USGS	08173000	1973-06-22					74	A
USGS	08173000	1973-06-23					55	A
USGS	08173000	1973-06-24					46	A
USGS	08173000	1973-06-25					53	A
USGS	08173000	1973-06-26					193	A
USGS	08173000	1973-06-27					139	A
USGS	08173000	1973-06-28					77	A
USGS	08173000	1973-06-29					56	A
USGS	08173000	1973-06-30					42	A
USGS	08173000	1973-07-01					32	A
USGS	08173000	1973-07-02					25	A
USGS	08173000	1973-07-03					21	A
USGS	08173000	1973-07-04					18	A
USGS	08173000	1973-07-05					15	A
USGS	08173000	1973-07-06					11	A
USGS	08173000	1973-07-07					9.5	A
USGS	08173000	1973-07-08					8.4	A
USGS	08173000	1973-07-09					338	A
USGS	08173000	1973-07-10					594	A
USGS	08173000	1973-07-11					200	A
USGS	08173000	1973-07-12					153	A
USGS	08173000	1973-07-13					126	A
USGS	08173000	1973-07-14					103	A
USGS	08173000	1973-07-15					84	A
USGS	08173000	1973-07-16					72	A
USGS	08173000	1973-07-17					67	A
USGS	08173000	1973-07-18					75	A
USGS	08173000	1973-07-19					62	A
USGS	08173000	1973-07-20					50	A
USGS	08173000	1973-07-21					45	A
USGS	08173000	1973-07-22					39	A
USGS	08173000	1973-07-23					33	A
USGS	08173000	1973-07-24					29	A
USGS	08173000	1973-07-25					25	A
USGS	08173000	1973-07-26					21	A
USGS	08173000	1973-07-27					18	A
USGS	08173000	1973-07-28					16	A
USGS	08173000	1973-07-29					11	A
USGS	08173000	1973-07-30					9.1	A
USGS	08173000	1973-07-31					8.9	A
USGS	08173000	1973-08-01					9.5	A
USGS	08173000	1973-08-02					6.1	A
USGS	08173000	1973-08-03					3.8	A
USGS	08173000	1973-08-04					2.5	A
USGS	08173000	1973-08-05					2.2	A
USGS	08173000	1973-08-06					2.1	A
USGS	08173000	1973-08-07					1.9	A
USGS	08173000	1973-08-08					1.7	A
USGS	08173000	1973-08-09					1.6	A
USGS	08173000	1973-08-10					1.4	A
USGS	08173000	1973-08-11					1.3	A
USGS	08173000	1973-08-12					1.9	A
USGS	08173000	1973-08-13					1.4	A
USGS	08173000	1973-08-14					8.6	A
USGS	08173000	1973-08-15					37	A
USGS	08173000	1973-08-16					15	A
USGS	08173000	1973-08-17					3.3	A
USGS	08173000	1973-08-18					2.1	A
USGS	08173000	1973-08-19					2.0	A
USGS	08173000	1973-08-20					1.7	A
USGS	08173000	1973-08-21					1.4	A
USGS	08173000	1973-08-22					1.0	A
USGS	08173000	1973-08-23					0.85	A
USGS	08173000	1973-08-24					0.54	A
USGS	08173000	1973-08-25					0.27	A
USGS	08173000	1973-08-26					0.32	A
USGS	08173000	1973-08-27					0.22	A
USGS	08173000	1973-08-28					0.22	A
USGS	08173000	1973-08-29					0.38	A
USGS	08173000	1973-08-30					1.4	A
USGS	08173000	1973-08-31					2.0	A
USGS	08173000	1973-09-01					1.7	A
USGS	08173000	1973-09-02					1.6	A
USGS	08173000	1973-09-03					1.4	A
USGS	08173000	1973-09-04					1.3	A
USGS	08173000	1973-09-05					1.4	A
USGS	08173000	1973-09-06					0.38	A
USGS	08173000	1973-09-07					1.0	A
USGS	08173000	1973-09-08					4.7	A
USGS	08173000	1973-09-09					3.9	A
USGS	08173000	1973-09-10					1.8	A
USGS	08173000	1973-09-11					1.9	A
USGS	08173000	1973-09-12					1.6	A
USGS	08173000	1973-09-13					1.8	A
USGS	08173000	1973-09-14					46	A
USGS	08173000	1973-09-15					12	A
USGS	08173000	1973-09-16					5.8	A
USGS	08173000	1973-09-17					5.2	A
USGS	08173000	1973-09-18					4.9	A
USGS	08173000	1973-09-19					4.5	A
USGS	08173000	1973-09-20					4.2	A
USGS	08173000	1973-09-21					4.1	A
USGS	08173000	1973-09-22					3.9	A
USGS	08173000	1973-09-23					3.5	A
USGS	08173000	1973-09-24					3.6	A
USGS	08173000	1973-09-25					3.8	A
USGS	08173000	1973-09-26					3.7	A
USGS	08173000	1973-09-27					129	A
USGS	08173000	1973-09-28					518	A
USGS	08173000	1973-09-29					139	A
USGS	08173000	1973-09-30					88	A
USGS	08173000	1973-10-01					59	A
USGS	08173000	1973-10-02					41	A
USGS	08173000	1973-10-03					32	A
USGS	08173000	1973-10-04					24	A
USGS	08173000	1973-10-05					127	A
USGS	08173000	1973-10-06					91	A
USGS	08173000	1973-10-07					65	A
USGS	08173000	1973-10-08					46	A
USGS	08173000	1973-10-09					35	A
USGS	08173000	1973-10-10					28	A
USGS	08173000	1973-10-11					1070	A
USGS	08173000	1973-10-12					3820	A
USGS	08173000	1973-10-13					2660	A
USGS	08173000	1973-10-14					3840	A
USGS	08173000	1973-10-15					3480	A
USGS	08173000	1973-10-16					4550	A
USGS	08173000	1973-10-17					3040	A
USGS	08173000	1973-10-18					1090	A
USGS	08173000	1973-10-19					743	A
USGS	08173000	1973-10-20					609	A
USGS	08173000	1973-10-21					489	A
USGS	08173000	1973-10-22					369	A
USGS	08173000	1973-10-23					282	A
USGS	08173000	1973-10-24					219	A
USGS	08173000	1973-10-25					187	A
USGS	08173000	1973-10-26					168	A
USGS	08173000	1973-10-27					245	A
USGS	08173000	1973-10-28					201	A
USGS	08173000	1973-10-29					123	A
USGS	08173000	1973-10-30					109	A
USGS	08173000	1973-10-31					207	A
USGS	08173000	1973-11-01					216	A
USGS	08173000	1973-11-02					140	A
USGS	08173000	1973-11-03					117	A
USGS	08173000	1973-11-04					103	A
USGS	08173000	1973-11-05					97	A
USGS	08173000	1973-11-06					92	A
USGS	08173000	1973-11-07					86	A
USGS	08173000	1973-11-08					82	A
USGS	08173000	1973-11-09					77	A
USGS	08173000	1973-11-10					71	A
USGS	08173000	1973-11-11					66	A
USGS	08173000	1973-11-12					62	A
USGS	08173000	1973-11-13					59	A
USGS	08173000	1973-11-14					58	A
USGS	08173000	1973-11-15					56	A
USGS	08173000	1973-11-16					55	A
USGS	08173000	1973-11-17					53	A
USGS	08173000	1973-11-18					51	A
USGS	08173000	1973-11-19					50	A
USGS	08173000	1973-11-20					59	A
USGS	08173000	1973-11-21					73	A
USGS	08173000	1973-11-22					67	A
USGS	08173000	1973-11-23					64	A
USGS	08173000	1973-11-24					121	A
USGS	08173000	1973-11-25					114	A
USGS	08173000	1973-11-26					81	A
USGS	08173000	1973-11-27					65	A
USGS	08173000	1973-11-28					51	A
USGS	08173000	1973-11-29					42	A
USGS	08173000	1973-11-30					36	A
USGS	08173000	1973-12-01					31	A
USGS	08173000	1973-12-02					29	A
USGS	08173000	1973-12-03					29	A
USGS	08173000	1973-12-04					29	A
USGS	08173000	1973-12-05					26	A
USGS	08173000	1973-12-06					23	A
USGS	08173000	1973-12-07					21	A
USGS	08173000	1973-12-08					19	A
USGS	08173000	1973-12-09					19	A
USGS	08173000	1973-12-10					18	A
USGS	08173000	1973-12-11					18	A
USGS	08173000	1973-12-12					18	A
USGS	08173000	1973-12-13					19	A
USGS	08173000	1973-12-14					18	A
USGS	08173000	1973-12-15					16	A
USGS	08173000	1973-12-16					15	A
USGS	08173000	1973-12-17					14	A
USGS	08173000	1973-12-18					14	A
USGS	08173000	1973-12-19					21	A
USGS	08173000	1973-12-20					35	A
USGS	08173000	1973-12-21					23	A
USGS	08173000	1973-12-22					21	A
USGS	08173000	1973-12-23					19	A
USGS	08173000	1973-12-24					19	A
USGS	08173000	1973-12-25					18	A
USGS	08173000	1973-12-26					17	A
USGS	08173000	1973-12-27					16	A
USGS	08173000	1973-12-28					15	A
USGS	08173000	1973-12-29					15	A
USGS	08173000	1973-12-30					16	A
USGS	08173000	1973-12-31					15	A
USGS	08173000	1974-01-01					14	A
USGS	08173000	1974-01-02					14	A
USGS	08173000	1974-01-03					15	A
USGS	08173000	1974-01-04					16	A
USGS	08173000	1974-01-05					15	A
USGS	08173000	1974-01-06					17	A
USGS	08173000	1974-01-07					17	A
USGS	08173000	1974-01-08					16	A
USGS	08173000	1974-01-09					18	A
USGS	08173000	1974-01-10					19	A
USGS	08173000	1974-01-11					22	A
USGS	08173000	1974-01-12					21	A
USGS	08173000	1974-01-13					19	A
USGS	08173000	1974-01-14					20	A
USGS	08173000	1974-01-15					21	A
USGS	08173000	1974-01-16					20	A
USGS	08173000	1974-01-17					21	A
USGS	08173000	1974-01-18					92	A
USGS	08173000	1974-01-19					998	A
USGS	08173000	1974-01-20					159	A
USGS	08173000	1974-01-21					80	A
USGS	08173000	1974-01-22					53	A
USGS	08173000	1974-01-23					39	A
USGS	08173000	1974-01-24					161	A
USGS	08173000	1974-01-25					651	A
USGS	08173000	1974-01-26					1640	A
USGS	08173000	1974-01-27					1280	A
USGS	08173000	1974-01-28					333	A
